Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Over18_Y,OverTime_No,OverTime_Yes,Attrition
39,439,9,3,1,1132,3,70,3,2,2,6782,8770,9,15,3,3,80,0,9,2,2,5,4,0,3,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,No
36,217,18,4,1,1133,1,78,3,2,4,7779,23238,2,20,4,1,80,0,18,0,3,11,9,0,9,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,No
31,793,20,3,1,1135,3,67,4,1,4,2791,21981,0,12,3,1,80,1,3,4,3,2,2,2,2,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,No
28,1451,2,1,1,1136,1,67,2,1,2,3201,19911,0,17,3,1,80,0,6,2,1,5,3,0,4,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,No
35,1182,11,2,1,1137,4,54,3,2,4,4968,18500,1,11,3,4,80,1,5,3,3,5,2,0,2,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,No
49,174,8,4,1,1138,4,56,2,4,2,13120,11879,6,17,3,2,80,1,22,3,3,9,8,2,3,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,No
34,1003,2,2,1,1140,4,95,3,2,3,4033,15834,2,11,3,4,80,0,5,3,2,3,2,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,No
29,490,10,3,1,1143,4,61,3,1,2,3291,17940,0,14,3,4,80,2,8,2,2,7,5,1,1,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,No
42,188,29,3,1,1148,2,56,1,2,4,4272,9558,4,19,3,1,80,0,16,3,3,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,No
29,718,8,1,1,1150,2,79,2,2,4,5056,17689,1,15,3,3,80,1,10,2,2,10,7,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,No
38,433,1,3,1,1152,3,37,4,1,3,2844,6004,1,13,3,4,80,1,7,2,4,7,6,5,0,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,No
28,773,6,3,1,1154,3,39,2,1,3,2703,22088,1,14,3,4,80,1,3,2,3,3,1,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,No
18,247,8,1,1,1156,3,80,3,1,3,1904,13556,1,12,3,4,80,0,0,0,3,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,Yes
33,603,9,4,1,1157,1,77,3,2,1,8224,18385,0,17,3,1,80,0,6,3,3,5,2,0,3,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,Yes
41,167,12,4,1,1158,2,46,3,1,4,4766,9051,3,11,3,1,80,1,6,4,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,No
31,874,15,3,1,1160,3,72,3,1,3,2610,6233,1,12,3,3,80,1,2,5,2,2,2,2,2,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,Yes
37,367,25,2,1,1161,3,52,2,2,4,5731,17171,7,13,3,3,80,2,9,2,3,6,2,1,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,No
27,199,6,3,1,1162,4,55,2,1,3,2539,7950,1,13,3,3,80,1,4,0,3,4,2,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,No
34,1400,9,1,1,1163,2,70,3,2,3,5714,5829,1,20,4,1,80,0,6,3,2,6,5,1,3,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,No
35,528,8,4,1,1164,3,100,3,1,3,4323,7108,1,17,3,2,80,0,6,2,1,5,4,1,4,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,No
29,408,23,1,1,1165,4,45,2,3,1,7336,11162,1,13,3,1,80,1,11,3,1,11,8,3,10,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,Yes
40,593,9,4,1,1166,2,88,3,3,3,13499,13782,9,17,3,3,80,0,20,3,2,18,7,2,13,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,No
42,481,12,3,1,1167,3,44,3,4,1,13758,2447,0,12,3,2,80,0,22,2,2,21,9,13,14,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,Yes
42,647,4,4,1,1171,2,45,3,2,1,5155,2253,7,13,3,4,80,0,9,3,4,6,4,1,5,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,No
35,982,1,4,1,1172,4,58,2,1,3,2258,16340,6,12,3,2,80,1,10,2,3,8,0,1,7,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,No
24,477,24,3,1,1173,4,49,3,1,2,3597,6409,8,22,4,4,80,0,6,2,3,4,3,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,No
28,1485,12,1,1,1175,3,79,3,1,4,2515,22955,1,11,3,4,80,0,1,4,2,1,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,Yes
26,1384,3,4,1,1177,1,82,4,1,4,4420,13421,1,22,4,2,80,1,8,2,3,8,7,0,7,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,No
30,852,10,3,1,1179,3,72,2,2,3,6578,2706,1,18,3,1,80,1,10,3,3,10,3,1,4,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,No
40,902,26,2,1,1180,3,92,2,2,4,4422,21203,3,13,3,4,80,1,16,3,1,1,1,0,0,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,No
35,819,2,3,1,1182,3,44,2,3,2,10274,19588,2,18,3,2,80,1,15,2,4,7,7,6,4,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,No
34,669,1,3,1,1184,4,97,2,2,1,5343,25755,0,20,4,3,80,0,14,3,3,13,9,4,9,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,No
35,636,4,4,1,1185,4,47,2,1,4,2376,26537,1,13,3,2,80,1,2,2,4,2,2,2,2,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,No
43,1372,9,3,1,1188,1,85,1,2,3,5346,9489,8,13,3,2,80,0,7,2,2,4,3,1,3,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,Yes
32,862,2,1,1,1190,3,76,3,1,1,2827,14947,1,12,3,3,80,3,1,3,3,1,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,No
56,718,4,4,1,1191,4,92,3,5,1,19943,18575,4,13,3,4,80,1,28,2,3,5,2,4,2,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,No
29,1401,6,1,1,1192,2,54,3,1,4,3131,26342,1,13,3,1,80,1,10,5,3,10,8,0,8,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,No
19,645,9,2,1,1193,3,54,3,1,1,2552,7172,1,25,4,3,80,0,1,4,3,1,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,No
45,1457,7,3,1,1195,1,83,3,1,3,4477,20100,4,19,3,3,80,1,7,2,2,3,2,0,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,No
37,977,1,3,1,1196,4,56,2,2,4,6474,9961,1,13,3,2,80,1,14,2,2,14,8,3,11,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,No
20,805,3,3,1,1198,1,87,2,1,3,3033,12828,1,12,3,1,80,0,2,2,2,2,2,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,No
44,1097,10,4,1,1200,3,96,3,1,3,2936,10826,1,11,3,3,80,0,6,4,3,6,4,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,Yes
53,1223,7,2,1,1201,4,50,3,5,3,18606,18640,3,18,3,2,80,1,26,6,3,7,7,4,7,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,No
29,942,15,1,1,1202,2,69,1,1,4,2168,26933,0,18,3,1,80,1,6,2,2,5,4,1,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,No
22,1256,3,4,1,1203,3,48,2,1,4,2853,4223,0,11,3,2,80,1,1,5,3,0,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,Yes
46,1402,2,3,1,1204,3,69,3,4,1,17048,24097,8,23,4,1,80,0,28,2,3,26,15,15,9,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,No
44,111,17,3,1,1206,4,74,1,1,3,2290,4279,2,13,3,4,80,0,6,3,3,0,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,No
33,147,2,3,1,1207,2,99,3,1,3,3600,8429,1,13,3,4,80,1,5,2,3,5,4,1,4,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,No
41,906,5,2,1,1210,1,95,2,1,1,2107,20293,6,17,3,1,80,1,5,2,1,1,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,Yes
30,1329,29,4,1,1211,3,61,3,2,1,4115,13192,8,19,3,3,80,3,8,3,3,4,3,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,No
40,1184,2,4,1,1212,2,62,3,2,2,4327,25440,5,12,3,4,80,3,5,2,3,0,0,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,No
50,1421,2,3,1,1215,4,30,3,4,1,17856,9490,2,22,4,3,80,1,32,3,3,2,2,2,2,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,No
28,1179,19,4,1,1216,4,78,2,1,1,3196,12449,1,12,3,3,80,3,6,2,3,6,5,3,3,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,No
46,1450,15,2,1,1217,4,52,3,5,2,19081,10849,5,11,3,1,80,1,25,2,3,4,2,0,3,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,No
35,1361,17,4,1,1218,3,94,3,2,1,8966,21026,3,15,3,4,80,3,15,2,3,7,7,1,7,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,No
24,984,17,2,1,1219,4,97,3,1,2,2210,3372,1,13,3,1,80,1,1,3,1,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,Yes
33,1146,25,3,1,1220,2,82,3,2,3,4539,4905,1,12,3,1,80,1,10,3,2,10,7,0,1,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,No
36,917,6,4,1,1221,3,60,1,1,3,2741,6865,1,14,3,3,80,1,7,4,3,7,7,1,7,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,No
30,853,7,4,1,1224,3,49,3,2,3,3491,11309,1,13,3,1,80,3,10,4,2,10,7,8,9,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,No
44,200,29,4,1,1225,4,32,3,2,4,4541,7744,1,25,4,2,80,0,20,3,3,20,11,13,17,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,No
20,654,21,3,1,1226,3,43,4,1,4,2678,5050,1,17,3,4,80,0,2,2,3,2,1,2,2,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,No
46,150,2,4,1,1228,4,60,3,2,4,7379,17433,2,11,3,3,80,1,12,3,2,6,3,1,4,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,No
42,179,2,5,1,1231,4,79,4,2,1,6272,12858,7,16,3,1,80,1,10,3,4,4,3,0,3,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,No
60,696,7,4,1,1233,2,52,4,2,4,5220,10893,0,18,3,2,80,1,12,3,3,11,7,1,9,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,No
32,116,13,3,1,1234,3,77,2,1,2,2743,7331,1,20,4,3,80,1,2,2,3,2,2,2,2,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,No
32,1316,2,2,1,1235,4,38,3,2,3,4998,2338,4,14,3,4,80,0,10,2,3,8,7,0,7,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,No
36,363,1,3,1,1237,3,77,1,3,1,10252,4235,2,21,4,3,80,1,17,2,3,7,7,7,7,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,No
33,117,9,3,1,1238,1,60,3,1,4,2781,6311,0,13,3,2,80,1,15,5,3,14,10,4,10,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,No
40,107,10,3,1,1239,2,84,2,2,2,6852,11591,7,12,3,2,80,1,7,2,4,5,1,1,3,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,No
25,1356,10,4,1,1240,3,57,3,2,4,4950,20623,0,14,3,2,80,0,5,4,3,4,3,1,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,No
30,1465,1,3,1,1241,4,63,3,1,2,3579,9369,0,21,4,1,80,1,12,2,3,11,9,5,7,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,No
42,458,26,5,1,1242,1,60,3,3,1,13191,23281,3,17,3,3,80,0,20,6,3,1,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,No
35,1212,8,2,1,1243,3,78,2,3,4,10377,13755,4,11,3,2,80,1,16,6,2,13,2,4,12,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,No
